y,Vgs,psi
1.5606060606060606e-07,-0.76,-0.001530635047538557
1.595959595959596e-07,-0.76,-0.001404148597966278
1.6313131313131314e-07,-0.76,-0.0012882012447985682
1.6666666666666668e-07,-0.76,-0.0011819009469788858
1.702020202020202e-07,-0.76,-0.0010844333802068713
1.7373737373737372e-07,-0.76,-0.0009950548120389016
1.7727272727272726e-07,-0.76,-0.00091308568622636
1.808080808080808e-07,-0.76,-0.000837904836970472
1.8434343434343434e-07,-0.76,-0.0007689442639546939
1.8787878787878787e-07,-0.76,-0.000705684407701147
1.914141414141414e-07,-0.76,-0.0006476498722334875
1.9494949494949495e-07,-0.76,-0.0005944055484170213
1.9848484848484849e-07,-0.76,-0.000545553096854022
2.0202020202020202e-07,-0.76,-0.0005007277539752523
2.0555555555555556e-07,-0.76,-0.0004595954291011934
2.0909090909090907e-07,-0.76,-0.00042185006384292306
2.126262626262626e-07,-0.76,-0.0003872112283516769
2.1616161616161615e-07,-0.76,-0.0003554219316738617
2.1969696969696968e-07,-0.76,-0.0003262466258799678
2.2323232323232322e-07,-0.76,-0.00029946938575816707
2.2676767676767676e-07,-0.76,-0.00027489224773573465
2.303030303030303e-07,-0.76,-0.0002523336933472663
2.3383838383838383e-07,-0.76,-0.0002316272640363638
2.3737373737373737e-07,-0.76,-0.00021262029538127332
2.409090909090909e-07,-0.76,-0.00019517275999560662
2.4444444444444445e-07,-0.76,-0.00017915620939053085
2.47979797979798e-07,-0.76,-0.00016445280600996834
2.515151515151515e-07,-0.76,-0.00015095443747859062
2.55050505050505e-07,-0.76,-0.0001385619058451274
2.585858585858586e-07,-0.76,-0.0001271841852706272
2.621212121212121e-07,-0.76,-0.0001167377422114097
2.6565656565656567e-07,-0.76,-0.00010714591268700787
2.6919191919191915e-07,-0.76,-9.833833171100883e-05
2.7272727272727274e-07,-0.76,-9.025041040302925e-05
2.7626262626262623e-07,-0.76,-8.28228566982202e-05
2.797979797979798e-07,-0.76,-7.600123593104031e-05
2.833333333333333e-07,-0.76,-6.973556789654298e-05
2.868686868686869e-07,-0.76,-6.39799572884845e-05
2.904040404040404e-07,-0.76,-5.869225468229128e-05
2.939393939393939e-07,-0.76,-5.383374547498754e-05
2.9747474747474745e-07,-0.76,-4.936886441604377e-05
3.01010101010101e-07,-0.76,-4.526493356486603e-05
3.0454545454545453e-07,-0.76,-4.1491921694261474e-05
3.0808080808080806e-07,-0.76,-3.802222332637784e-05
3.116161616161616e-07,-0.76,-3.483045573987016e-05
3.1515151515151514e-07,-0.76,-3.1893272425769444e-05
3.186868686868687e-07,-0.76,-2.9189191595950546e-05
3.222222222222222e-07,-0.76,-2.6698438463331314e-05
3.2575757575757575e-07,-0.76,-2.44028001179788e-05
3.292929292929293e-07,-0.76,-2.22854919190524e-05
3.328282828282828e-07,-0.76,-2.0331034409787163e-05
3.3636363636363636e-07,-0.76,-1.8525139842244663e-05
3.398989898989899e-07,-0.76,-1.68546074709935e-05
3.4343434343434344e-07,-0.76,-1.5307226840821403e-05
3.46969696969697e-07,-0.76,-1.3871688353564092e-05
3.505050505050505e-07,-0.76,-1.2537500453647231e-05
3.5404040404040405e-07,-0.76,-1.1294912821414733e-05
3.575757575757576e-07,-0.76,-1.0134845008154354e-05
3.611111111111111e-07,-0.76,-9.048819987285131e-06
3.6464646464646466e-07,-0.76,-8.028902132761316e-06
3.6818181818181815e-07,-0.76,-7.06763916866058e-06
3.717171717171717e-07,-0.76,-6.1580076634182154e-06
3.752525252525252e-07,-0.76,-5.293361668474165e-06
3.7878787878787876e-07,-0.76,-4.467384124418113e-06
3.823232323232323e-07,-0.76,-3.6740406782334976e-06
3.8585858585858583e-07,-0.76,-2.9075355731096788e-06
3.8939393939393937e-07,-0.76,-2.162269287652626e-06
3.929292929292929e-07,-0.76,-1.4327976142964165e-06
3.9646464646464644e-07,-0.76,-7.137918774011012e-07
4e-07,-0.76,-9.615974620928947e-23
0.0,-0.74,-0.26827343739625265
4.999999999999999e-10,-0.74,-0.2209185010597035
9.999999999999999e-10,-0.74,-0.19657162785075827
1.4999999999999998e-09,-0.74,-0.18007532286279335
1.9999999999999997e-09,-0.74,-0.16759171167697492
2.4999999999999996e-09,-0.74,-0.15755253569520108
2.9999999999999996e-09,-0.74,-0.14916099810186234
3.4999999999999995e-09,-0.74,-0.14195630451377533
3.9999999999999994e-09,-0.74,-0.13564778745116718
4.499999999999999e-09,-0.74,-0.13004023825936348
4.999999999999999e-09,-0.74,-0.12499618494781346
5.5e-09,-0.74,-0.12041514079593309
5.999999999999999e-09,-0.74,-0.11622141317907189
6.499999999999999e-09,-0.74,-0.11235655609789581
6.999999999999999e-09,-0.74,-0.10877449315915123
7.5e-09,-0.74,-0.10543825164965721
7.999999999999999e-09,-0.74,-0.10231770838305021
8.499999999999998e-09,-0.74,-0.09938799299431858
8.999999999999998e-09,-0.74,-0.09662833118032729
9.499999999999999e-09,-0.74,-0.09402118996810341
9.999999999999999e-09,-0.74,-0.09155163504266117
1.0499999999999998e-08,-0.74,-0.08920683996141972
1.1e-08,-0.74,-0.08697570610765537
1.1499999999999999e-08,-0.74,-0.08484856468186784
1.1999999999999998e-08,-0.74,-0.08281694035114935
1.2499999999999998e-08,-0.74,-0.08087336184983633
1.2999999999999997e-08,-0.74,-0.07901120876176478
1.3499999999999998e-08,-0.74,-0.07722458649708702
1.3999999999999998e-08,-0.74,-0.07550822342742938
1.4499999999999997e-08,-0.74,-0.07385738567894636
1.5e-08,-0.74,-0.07226780601370807
1.5499999999999997e-08,-0.74,-0.0707356241162118
1.5999999999999998e-08,-0.74,-0.06925733615234289
1.65e-08,-0.74,-0.06782975192383442
1.6999999999999997e-08,-0.74,-0.06644995828486769
1.7499999999999998e-08,-0.74,-0.06511528775286521
1.7999999999999996e-08,-0.74,-0.06382329145221634
1.8499999999999997e-08,-0.74,-0.06257171569186736
1.8999999999999998e-08,-0.74,-0.06135848160590021
1.9499999999999996e-08,-0.74,-0.06018166738822959
1.9999999999999997e-08,-0.74,-0.05903949273423721
2.0499999999999998e-08,-0.74,-0.057930305167977
2.0999999999999996e-08,-0.74,-0.05685256798691311
2.1499999999999997e-08,-0.74,-0.05580484959959964
2.2e-08,-0.74,-0.054785814067288885
2.2499999999999996e-08,-0.74,-0.05379421268973249
2.2999999999999998e-08,-0.74,-0.05282887649964515
2.3499999999999995e-08,-0.74,-0.05188870955040187
2.3999999999999997e-08,-0.74,-0.050972682898302535
2.4499999999999998e-08,-0.74,-0.05007982919477499
2.4999999999999996e-08,-0.74,-0.04920923781568632
2.5499999999999997e-08,-0.74,-0.04836005046488764
2.5999999999999995e-08,-0.74,-0.04753145719754656
2.6499999999999996e-08,-0.74,-0.046722692815983076
2.6999999999999997e-08,-0.74,-0.04593303359682882
2.7499999999999995e-08,-0.74,-0.04516179431354935
2.7999999999999996e-08,-0.74,-0.04440832552284559
2.8499999999999997e-08,-0.74,-0.04367201108730134
2.8999999999999995e-08,-0.74,-0.0429522659099648
2.9499999999999996e-08,-0.74,-0.042248533859424786
3e-08,-0.74,-0.04156028586643332
3.0499999999999995e-08,-0.74,-0.040887018175291445
3.099999999999999e-08,-0.74,-0.04022825073510216
3.15e-08,-0.74,-0.03958352571764279
3.1999999999999995e-08,-0.74,-0.03895240615005163
3.249999999999999e-08,-0.74,-0.03833447465178988
3.3e-08,-0.74,-0.03772933226645287
3.3499999999999996e-08,-0.74,-0.03713659737998522
3.3999999999999993e-08,-0.74,-0.03655590471771999
3.45e-08,-0.74,-0.03598690441342795
3.4999999999999996e-08,-0.74,-0.035429261144241025
3.5499999999999994e-08,-0.74,-0.03488265332591657
3.599999999999999e-08,-0.74,-0.03434677236344477
3.6499999999999996e-08,-0.74,-0.03382132195247825
3.6999999999999994e-08,-0.74,-0.033306017427489024
3.749999999999999e-08,-0.74,-0.03280058515293807
3.7999999999999996e-08,-0.74,-0.032304761954083785
3.8499999999999994e-08,-0.74,-0.03181829458436042
3.899999999999999e-08,-0.74,-0.03134093922653201
3.9499999999999996e-08,-0.74,-0.030872461025073752
3.9999999999999994e-08,-0.74,-0.030412633647454532
4.049999999999999e-08,-0.74,-0.029961238872194432
4.0999999999999997e-08,-0.74,-0.029518066201751802
4.1499999999999994e-08,-0.74,-0.029082912498457583
4.199999999999999e-08,-0.74,-0.02865558164186234
4.25e-08,-0.74,-0.02823588420599563
4.2999999999999995e-08,-0.74,-0.027823637155158572
4.349999999999999e-08,-0.74,-0.02741866355698099
4.4e-08,-0.74,-0.027020792311574962
4.4499999999999995e-08,-0.74,-0.026629857895707917
4.499999999999999e-08,-0.74,-0.026245700121001695
4.549999999999999e-08,-0.74,-0.025868163905240153
4.5999999999999995e-08,-0.74,-0.02549709905593721
4.649999999999999e-08,-0.74,-0.02513236006538073
4.699999999999999e-08,-0.74,-0.02477380591642577
4.7499999999999995e-08,-0.74,-0.024421299898363946
4.799999999999999e-08,-0.74,-0.02407470943224449
4.849999999999999e-08,-0.74,-0.02373390590506732
4.8999999999999995e-08,-0.74,-0.023398764512309697
4.949999999999999e-08,-0.74,-0.023069164108285856
5e-08,-0.74,-0.02274498706387374
5.3535353535353535e-08,-0.74,-0.02059812375515263
5.7070707070707066e-08,-0.74,-0.018681119412886305
6.060606060606061e-08,-0.74,-0.016964068600449234
6.414141414141413e-08,-0.74,-0.015422005388738872
6.767676767676767e-08,-0.74,-0.01403387876219139
7.121212121212121e-08,-0.74,-0.012781783376611754
7.474747474747475e-08,-0.74,-0.011650372398189621
7.828282828282828e-08,-0.74,-0.010626402644818603
8.181818181818181e-08,-0.74,-0.009698377496116396
8.535353535353534e-08,-0.74,-0.008856263160828515
8.888888888888888e-08,-0.74,-0.00809126075062688
9.242424242424242e-08,-0.74,-0.007395621346059654
9.595959595959596e-08,-0.74,-0.006762494566605723
9.94949494949495e-08,-0.74,-0.006185803528759162
1.0303030303030303e-07,-0.74,-0.005660140791632108
1.0656565656565657e-07,-0.74,-0.005180681146602121
1.1010101010101009e-07,-0.74,-0.004743108039711847
1.1363636363636363e-07,-0.74,-0.004343551114530569
1.1717171717171717e-07,-0.74,-0.003978532892774661
1.207070707070707e-07,-0.74,-0.0036449230150920526
1.2424242424242423e-07,-0.74,-0.0033398987770972225
1.2777777777777777e-07,-0.74,-0.003060910939121414
1.313131313131313e-07,-0.74,-0.0028056539790775174
1.3484848484848484e-07,-0.74,-0.0025720401087459765
1.3838383838383838e-07,-0.74,-0.0023581764938951436
1.4191919191919192e-07,-0.74,-0.002162345214876536
1.4545454545454545e-07,-0.74,-0.0019829855819139385
1.48989898989899e-07,-0.74,-0.001818678482221662
1.5252525252525253e-07,-0.74,-0.0016681324874013549
1.5606060606060606e-07,-0.74,-0.0015301714916439188
1.595959595959596e-07,-0.74,-0.0014037236859436042
1.6313131313131314e-07,-0.74,-0.0012878117022563523
1.6666666666666668e-07,-0.74,-0.0011815437854388912
1.702020202020202e-07,-0.74,-0.001084105870788126
1.7373737373737372e-07,-0.74,-0.0009947544690197695
1.7727272727272726e-07,-0.74,-0.000912810230007978
1.808080808080808e-07,-0.74,-0.0008376521834412033
1.8434343434343434e-07,-0.74,-0.0007687125070616289
1.8787878787878787e-07,-0.74,-0.0007054718036807523
1.914141414141414e-07,-0.74,-0.000647454825327092
1.9494949494949495e-07,-0.74,-0.0005942265979176123
1.9848484848484849e-07,-0.74,-0.0005453889053487811
2.0202020202020202e-07,-0.74,-0.0005005770966638068
2.0555555555555556e-07,-0.74,-0.0004594571840830771
2.0909090909090907e-07,-0.74,-0.00042172320327951593
2.126262626262626e-07,-0.74,-0.00038709481041819364
2.1616161616161615e-07,-0.74,-0.0003553150932259805
2.1969696969696968e-07,-0.74,-0.0003261485757676278
2.2323232323232322e-07,-0.74,-0.0002993793987260495
2.2676767676767676e-07,-0.74,-0.0002748096588561203
2.303030303030303e-07,-0.74,-0.0002522578929364282
2.3383838383838383e-07,-0.74,-0.0002315576930105062
2.3737373737373737e-07,-0.74,-0.00021255644101234354
2.409090909090909e-07,-0.74,-0.0001951141520311514
2.4444444444444445e-07,-0.74,-0.00017910241650520315
2.47979797979798e-07,-0.74,-0.00016440343255936152
2.515151515151515e-07,-0.74,-0.0001509091205288302
2.55050505050505e-07,-0.74,-0.0001385203124541211
2.585858585858586e-07,-0.74,-0.0001271460099990955
2.621212121212121e-07,-0.74,-0.00011670270484381864
2.6565656565656567e-07,-0.74,-0.00010711375614433019
2.6919191919191915e-07,-0.74,-9.830882013886658e-05
2.7272727272727274e-07,-0.74,-9.022332742024313e-05
2.7626262626262623e-07,-0.74,-8.279800379212303e-05
2.797979797979798e-07,-0.74,-7.597843098711798e-05
2.833333333333333e-07,-0.74,-6.971464385106168e-05
2.868686868686869e-07,-0.74,-6.39607608937558e-05
2.904040404040404e-07,-0.74,-5.867464537512975e-05
2.939393939393939e-07,-0.74,-5.381759433973697e-05
2.9747474747474745e-07,-0.74,-4.935405323429518e-05
3.01010101010101e-07,-0.74,-4.525135394467194e-05
3.0454545454545453e-07,-0.74,-4.147947427227157e-05
3.0808080808080806e-07,-0.74,-3.801081703688755e-05
3.116161616161616e-07,-0.74,-3.482000714529123e-05
3.1515151515151514e-07,-0.74,-3.1883705103503734e-05
3.186868686868687e-07,-0.74,-2.9180435577080892e-05
3.222222222222222e-07,-0.74,-2.6690429718938445e-05
3.2575757575757575e-07,-0.74,-2.439548008925573e-05
3.292929292929293e-07,-0.74,-2.2278807087719494e-05
3.328282828282828e-07,-0.74,-2.0324935905615743e-05
3.3636363636363636e-07,-0.74,-1.8519583084776585e-05
3.398989898989899e-07,-0.74,-1.6849551842801e-05
3.4343434343434344e-07,-0.74,-1.5302635389888094e-05
3.46969696969697e-07,-0.74,-1.3867527522585772e-05
3.505050505050505e-07,-0.74,-1.253373983425203e-05
3.5404040404040405e-07,-0.74,-1.1291524931487881e-05
3.575757575757576e-07,-0.74,-1.0131805090624486e-05
3.611111111111111e-07,-0.74,-9.046105828888599e-06
3.6464646464646466e-07,-0.74,-8.026493901448822e-06
3.6818181818181815e-07,-0.74,-7.065519268448546e-06
3.717171717171717e-07,-0.74,-6.156160605616293e-06
3.752525252525252e-07,-0.74,-5.291773958340935e-06
3.7878787878787876e-07,-0.74,-4.466044162411104e-06
3.823232323232323e-07,-0.74,-3.6729386751268663e-06
3.8585858585858583e-07,-0.74,-2.906663478354955e-06
3.8939393939393937e-07,-0.74,-2.161620730455347e-06
3.929292929292929e-07,-0.74,-1.4323678569747423e-06
3.9646464646464644e-07,-0.74,-7.135777806825487e-07
4e-07,-0.74,-3.0398887511323767e-23
0.0,-0.72,-0.2662534262740381
4.999999999999999e-10,-0.72,-0.22009705896937737
9.999999999999999e-10,-0.72,-0.196056328597479
1.4999999999999998e-09,-0.72,-0.1797003982239058
1.9999999999999997e-09,-0.72,-0.16729722509020944
2.4999999999999996e-09,-0.72,-0.15731022177253726
2.9999999999999996e-09,-0.72,-0.14895528190672047
3.4999999999999995e-09,-0.72,-0.1417776861508528
3.9999999999999994e-09,-0.72,-0.13549005225334798
4.499999999999999e-09,-0.72,-0.12989909481690518
4.999999999999999e-09,-0.72,-0.12486854535958353
5.5e-09,-0.72,-0.12029870884484747
5.999999999999999e-09,-0.72,-0.11611443480214398
6.499999999999999e-09,-0.72,-0.11225766100466092
6.999999999999999e-09,-0.72,-0.10868259036248741
7.5e-09,-0.72,-0.10535245828912773
7.999999999999999e-09,-0.72,-0.10223729987072984
8.499999999999998e-09,-0.72,-0.09931236725041208
8.999999999999998e-09,-0.72,-0.09655698243512754
9.499999999999999e-09,-0.72,-0.0939536892151502
9.999999999999999e-09,-0.72,-0.09148761521431904
1.0499999999999998e-08,-0.72,-0.08914598452060683
1.1e-08,-0.72,-0.08691774015246237
1.1499999999999999e-08,-0.72,-0.08479324792670755
1.1999999999999998e-08,-0.72,-0.0827640615284939
1.2499999999999998e-08,-0.72,-0.08082273420082914
1.2999999999999997e-08,-0.72,-0.07896266637098744
1.3499999999999998e-08,-0.72,-0.0771779812826594
1.3999999999999998e-08,-0.72,-0.0754634226728849
1.4499999999999997e-08,-0.72,-0.07381426996689426
1.5e-08,-0.72,-0.07222626748931282
1.5499999999999997e-08,-0.72,-0.07069556503662647
1.5999999999999998e-08,-0.72,-0.06921866765361383
1.65e-08,-0.72,-0.06779239297055845
1.6999999999999997e-08,-0.72,-0.06641383477101342
1.7499999999999998e-08,-0.72,-0.06508033172836364
1.7999999999999996e-08,-0.72,-0.06378944045476881
1.8499999999999997e-08,-0.72,-0.06253891216723495
1.8999999999999998e-08,-0.72,-0.06132667240296503
1.9499999999999996e-08,-0.72,-0.06015080331753504
1.9999999999999997e-08,-0.72,-0.05900952818065655
2.0499999999999998e-08,-0.72,-0.0579011977497282
2.0999999999999996e-08,-0.72,-0.05682427825441364
2.1499999999999997e-08,-0.72,-0.05577734076869656
2.2e-08,-0.72,-0.05475905178225484
2.2499999999999996e-08,-0.72,-0.053768164812124083
2.2999999999999998e-08,-0.72,-0.05280351291970497
2.3499999999999995e-08,-0.72,-0.051864002018172
2.3999999999999997e-08,-0.72,-0.050948604872024475
2.4499999999999998e-08,-0.72,-0.05005635570449202
2.4999999999999996e-08,-0.72,-0.049186345340252
2.5499999999999997e-08,-0.72,-0.04833771682082709
2.5999999999999995e-08,-0.72,-0.04750966143842338
2.6499999999999996e-08,-0.72,-0.04670141514110014
2.6999999999999997e-08,-0.72,-0.04591225526824109
2.7499999999999995e-08,-0.72,-0.04514149758049504
2.7999999999999996e-08,-0.72,-0.04438849355281234
2.8499999999999997e-08,-0.72,-0.04365262790303889
2.8999999999999995e-08,-0.72,-0.0429333163318377
2.9499999999999996e-08,-0.72,-0.042230003452569755
3e-08,-0.72,-0.041542160892247416
3.0499999999999995e-08,-0.72,-0.040869285546830995
3.099999999999999e-08,-0.72,-0.04021089797601926
3.15e-08,-0.72,-0.03956654092432693
3.1999999999999995e-08,-0.72,-0.0389357779566802
3.249999999999999e-08,-0.72,-0.03831819219802255
3.3e-08,-0.72,-0.03771338516753287
3.3499999999999996e-08,-0.72,-0.03712097569903478
3.3999999999999993e-08,-0.72,-0.036540598940038985
3.45e-08,-0.72,-0.03597190542262378
3.4999999999999996e-08,-0.72,-0.03541456020003503
3.5499999999999994e-08,-0.72,-0.034868242043487055
3.599999999999999e-08,-0.72,-0.03433264269418033
3.6499999999999996e-08,-0.72,-0.03380746616602699
3.6999999999999994e-08,-0.72,-0.03329242809500004
3.749999999999999e-08,-0.72,-0.032787255131401044
3.7999999999999996e-08,-0.72,-0.03229168437168113
3.8499999999999994e-08,-0.72,-0.031805462826754144
3.899999999999999e-08,-0.72,-0.03132834692401436
3.9499999999999996e-08,-0.72,-0.030860102040516844
3.9999999999999994e-08,-0.72,-0.030400502064999894
4.049999999999999e-08,-0.72,-0.029949328986628367
4.0999999999999997e-08,-0.72,-0.029506372508517033
4.1499999999999994e-08,-0.72,-0.02907142968425581
4.199999999999999e-08,-0.72,-0.028644304575806065
4.25e-08,-0.72,-0.028224807931270978
4.2999999999999995e-08,-0.72,-0.027812756881163966
4.349999999999999e-08,-0.72,-0.02740797465190926
4.4e-08,-0.72,-0.027010290295409117
4.4499999999999995e-08,-0.72,-0.026619538433602995
4.499999999999999e-08,-0.72,-0.026235559017027375
4.549999999999999e-08,-0.72,-0.025858197096460606
4.5999999999999995e-08,-0.72,-0.025487302606806532
4.649999999999999e-08,-0.72,-0.025122730162433868
4.699999999999999e-08,-0.72,-0.024764338863246322
4.7499999999999995e-08,-0.72,-0.0244119921108116
4.799999999999999e-08,-0.72,-0.02406555743392612
4.849999999999999e-08,-0.72,-0.02372490632303683
4.8999999999999995e-08,-0.72,-0.02338991407298285
4.949999999999999e-08,-0.72,-0.02306045963355722
5e-08,-0.72,-0.02273642546742378
5.3535353535353535e-08,-0.72,-0.020590491545232834
5.7070707070707066e-08,-0.72,-0.018674293071321634
6.060606060606061e-08,-0.72,-0.016957945551711515
6.414141414141413e-08,-0.72,-0.015416499538430651
6.767676767676767e-08,-0.72,-0.014028917175592709
7.121212121212121e-08,-0.72,-0.012777303762471775
7.474747474747475e-08,-0.72,-0.011646321172657719
7.828282828282828e-08,-0.72,-0.01062273342080858
8.181818181818181e-08,-0.72,-0.009695049889666494
8.535353535353534e-08,-0.72,-0.00885324183709133
8.888888888888888e-08,-0.72,-0.008088514653397664
9.242424242424242e-08,-0.72,-0.0073931230695771484
9.595959595959596e-08,-0.72,-0.0067602198388579966
9.94949494949495e-08,-0.72,-0.006183730783071383
1.0303030303030303e-07,-0.72,-0.005658250808808272
1.0656565656565657e-07,-0.72,-0.005178956753945361
1.1010101010101009e-07,-0.72,-0.004741533856271286
1.1363636363636363e-07,-0.72,-0.004342113334202351
1.1717171717171717e-07,-0.72,-0.003977219098620868
1.207070707070707e-07,-0.72,-0.0036437220195756122
1.2424242424242423e-07,-0.72,-0.00333880048396552
1.2777777777777777e-07,-0.72,-0.003059906223479959
1.313131313131313e-07,-0.72,-0.0028047345828319625
1.3484848484848484e-07,-0.72,-0.0025711985490960328
1.3838383838383838e-07,-0.72,-0.0023574059829675085
1.4191919191919192e-07,-0.72,-0.002161639588908321
1.4545454545454545e-07,-0.72,-0.0019823392386604413
1.48989898989899e-07,-0.72,-0.0018180863254757134
1.5252525252525253e-07,-0.72,-0.0016675898776860197
1.5606060606060606e-07,-0.72,-0.0015296742022838227
1.595959595959596e-07,-0.72,-0.001403267863838756
1.6313131313131314e-07,-0.72,-0.001287393832780789
1.6666666666666668e-07,-0.72,-0.0011811606609686066
1.702020202020202e-07,-0.72,-0.0010837545624315674
1.7373737373737372e-07,-0.72,-0.000994432293940359
1.7727272727272726e-07,-0.72,-0.0009125147441980918
1.808080808080808e-07,-0.72,-0.0008373811583182412
1.8434343434343434e-07,-0.72,-0.0007684638979954996
1.8787878787878787e-07,-0.72,-0.0007052437401277025
1.914141414141414e-07,-0.72,-0.0006472455955071667
1.9494949494949495e-07,-0.72,-0.000594034634920119
1.9848484848484849e-07,-0.72,-0.0005452127745203465
2.0202020202020202e-07,-0.72,-0.000500415484150291
2.0555555555555556e-07,-0.72,-0.0004593088864111072
2.0909090909090907e-07,-0.72,-0.0004215871178760334
2.126262626262626e-07,-0.72,-0.00038696992697745197
2.1616161616161615e-07,-0.72,-0.000355200485843112
2.1969696969696968e-07,-0.72,-0.0003260433957664055
2.2323232323232322e-07,-0.72,-0.00029928286811596805
2.2676767676767676e-07,-0.72,-0.00027472106436054317
2.303030303030303e-07,-0.72,-0.0002521765805394121
2.3383838383838383e-07,-0.72,-0.0002314830629751189
2.3737373737373737e-07,-0.72,-0.00021248794332791792
2.409090909090909e-07,-0.72,-0.00019505128225104595
2.4444444444444445e-07,-0.72,-0.00017904471194031974
2.47979797979798e-07,-0.72,-0.00016435046879596728
2.515151515151515e-07,-0.72,-0.00015086050824218283
2.55050505050505e-07,-0.72,-0.0001384756944920468
2.585858585858586e-07,-0.72,-0.00012710505871205152
2.621212121212121e-07,-0.72,-0.0001166651196401183
2.6565656565656567e-07,-0.72,-0.00010707926125114169
2.6919191919191915e-07,-0.72,-9.82771625513441e-05
2.7272727272727274e-07,-0.72,-9.019427502272676e-05
2.7626262626262623e-07,-0.72,-8.277134363677297e-05
2.797979797979798e-07,-0.72,-7.595396771664297e-05
2.833333333333333e-07,-0.72,-6.969219825337527e-05
2.868686868686869e-07,-0.72,-6.394016857746017e-05
2.904040404040404e-07,-0.72,-5.865575555569507e-05
2.939393939393939e-07,-0.72,-5.380026872712532e-05
2.9747474747474745e-07,-0.72,-4.9338165013579706e-05
3.01010101010101e-07,-0.72,-4.523678684193237e-05
3.0454545454545453e-07,-0.72,-4.14661216987133e-05
3.0808080808080806e-07,-0.72,-3.799858130473922e-05
3.116161616161616e-07,-0.72,-3.480879874959012e-05
3.1515151515151514e-07,-0.72,-3.187344206438585e-05
3.186868686868687e-07,-0.72,-2.9171042837655754e-05
3.222222222222222e-07,-0.72,-2.6681838594253125e-05
3.2575757575757575e-07,-0.72,-2.438762776224094e-05
3.292929292929293e-07,-0.72,-2.227163614836689e-05
3.328282828282828e-07,-0.72,-2.0318393929962046e-05
3.3636363636363636e-07,-0.72,-1.8513622250570203e-05
3.398989898989899e-07,-0.72,-1.684412857900244e-05
3.4343434343434344e-07,-0.72,-1.5297710057409072e-05
3.46969696969697e-07,-0.72,-1.3863064123905598e-05
3.505050505050505e-07,-0.72,-1.2529705749765403e-05
3.5404040404040405e-07,-0.72,-1.1287890680637325e-05
3.575757575757576e-07,-0.72,-1.0128544116055015e-05
3.611111111111111e-07,-0.72,-9.043194302033025e-06
3.6464646464646466e-07,-0.72,-8.023910548111068e-06
3.6818181818181815e-07,-0.72,-7.0632452131002125e-06
3.717171717171717e-07,-0.72,-6.154179233260109e-06
3.752525252525252e-07,-0.72,-5.290070792924461e-06
3.7878787878787876e-07,-0.72,-4.464606760895867e-06
3.823232323232323e-07,-0.72,-3.6717565364335543e-06
3.8585858585858583e-07,-0.72,-2.905727966514798e-06
3.8939393939393937e-07,-0.72,-2.1609250114019926e-06
3.929292929292929e-07,-0.72,-1.4319068485112067e-06
3.9646464646464644e-07,-0.72,-7.133481152544331e-07
4e-07,-0.72,6.72084247699335e-24
0.0,-0.7,-0.26416050483967446
4.999999999999999e-10,-0.7,-0.2192259966150246
9.999999999999999e-10,-0.7,-0.19550671812264978
1.4999999999999998e-09,-0.7,-0.1792992089222035
1.9999999999999997e-09,-0.7,-0.1669815576375172
2.4999999999999996e-09,-0.7,-0.1570501932892098
2.9999999999999996e-09,-0.7,-0.14873435812875763
3.4999999999999995e-09,-0.7,-0.1415857651290077
3.9999999999999994e-09,-0.7,-0.135320500363106
4.499999999999999e-09,-0.7,-0.12974732849028742
4.999999999999999e-09,-0.7,-0.12473126314267204
5.5e-09,-0.7,-0.12017345371289995
5.999999999999999e-09,-0.7,-0.11599932858493509
6.499999999999999e-09,-0.7,-0.11215123562515754
6.999999999999999e-09,-0.7,-0.10858367641303318
7.5e-09,-0.7,-0.10526010905389256
7.999999999999999e-09,-0.7,-0.10215073807113673
8.499999999999998e-09,-0.7,-0.09923094681784199
8.999999999999998e-09,-0.7,-0.09648016049361348
9.499999999999999e-09,-0.7,-0.09388100516715246
9.999999999999999e-09,-0.7,-0.09141867487251339
1.0499999999999998e-08,-0.7,-0.08908044789168829
1.1e-08,-0.7,-0.08685531190851624
1.1499999999999999e-08,-0.7,-0.08473366988434869
1.1999999999999998e-08,-0.7,-0.08270710664849072
1.2499999999999998e-08,-0.7,-0.08076820175355554
1.2999999999999997e-08,-0.7,-0.0789103780059599
1.3499999999999998e-08,-0.7,-0.07712777780651253
1.3999999999999998e-08,-0.7,-0.07541516139274751
1.4499999999999997e-08,-0.7,-0.07376782246151439
1.5e-08,-0.7,-0.0721815177694972
1.5499999999999997e-08,-0.7,-0.07065240797816284
1.5999999999999998e-08,-0.7,-0.0691770076734821
1.65e-08,-0.7,-0.06775214289917408
1.6999999999999997e-08,-0.7,-0.06637491488664649
1.7499999999999998e-08,-0.7,-0.06504266892650962
1.7999999999999996e-08,-0.7,-0.06375296753043593
1.8499999999999997e-08,-0.7,-0.0625035671922002
1.8999999999999998e-08,-0.7,-0.061292398183294794
1.9499999999999996e-08,-0.7,-0.0601175469192567
1.9999999999999997e-08,-0.7,-0.05897724051354847
2.0499999999999998e-08,-0.7,-0.057869833200878434
2.0999999999999996e-08,-0.7,-0.05679379436456491
2.1499999999999997e-08,-0.7,-0.0557476979455123
2.2e-08,-0.7,-0.054730213045559015
2.2499999999999996e-08,-0.7,-0.05374009556692392
2.2999999999999998e-08,-0.7,-0.052776180753433655
2.3499999999999995e-08,-0.7,-0.05183737651911044
2.3999999999999997e-08,-0.7,-0.05092265746629781
